store_id,product_id,date,category,sales,price,Discount_Applied,safety_stock,lead_time_days,promotion,is_outlier,day_of_week,day_of_month,week_of_year,month,quarter,is_weekend,lag_1,lag_7,lag_14,lag_28,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_mean_28,rolling_std_28,store_id_Germany,store_id_India,store_id_Pakistan,store_id_UAE,store_id_UK,store_id_USA,product_id_4K Smart TV,product_id_Air Fryer,product_id_Blender,product_id_Coffee Maker,product_id_Cotton T-Shirt,product_id_Cycling Helmet,product_id_Denim Jeans,product_id_Dumbbell Set,product_id_Face Wash,product_id_Football,product_id_Formal Shirt,product_id_Gaming Laptop,product_id_Hair Serum,product_id_Lipstick Set,product_id_Microwave Oven,product_id_Moisturizing Cream,product_id_Perfume,product_id_Running Shoes,product_id_Smartphone 128GB,product_id_Smartwatch,product_id_Tennis Racket,product_id_Vacuum Cleaner,product_id_Winter Jacket,product_id_Wireless Noise-Canceling Headphones,product_id_Yoga Mat,category_Apparel,category_Beauty,category_Electronics,category_Home & Kitchen,category_Sports
Germany,Running Shoes,2026-05-21,Apparel,3.0,100.52,0.12,20.0,2.0,1.0,0.0,3,21,21,5,2,0,0.0,0.0,0.0,2.0,0.42857142857142855,1.1338934190276906,0.8571428571428571,0.6785714285714286,1.4156158567804458,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Germany,Running Shoes,2026-05-27,Apparel,3.0,52.13,0.1,20.0,2.0,1.0,0.0,2,27,22,5,2,0,0.0,0.0,0.0,0.0,0.42857142857142855,1.1338934190276906,0.42857142857142855,0.7142857142857143,1.46204177011675,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Germany,Running Shoes,2026-05-30,Apparel,3.0,141.11,0.08,20.0,2.0,1.0,0.0,5,30,22,5,2,1,0.0,0.0,0.0,3.0,0.42857142857142855,1.1338934190276906,0.42857142857142855,0.8214285714285714,1.5166623059417454,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Germany,Smartphone 128GB,2026-04-02,Electronics,1.0,504.35,0.12,20.0,2.0,1.0,0.0,3,2,14,4,2,0,0.0,0.0,1.0,0.0,1.2857142857142858,1.976047040118707,0.9285714285714286,0.6785714285714286,1.2488089563755547,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
Germany,Smartphone 128GB,2026-04-05,Electronics,1.0,1189.34,0.09,20.0,2.0,1.0,0.0,6,5,14,4,2,1,0.0,1.0,0.0,1.0,1.0,1.825741858350553,0.7142857142857143,0.7142857142857143,1.242969647647736,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
Germany,Smartphone 128GB,2026-04-08,Electronics,2.0,568.56,0.0,20.0,2.0,0.0,0.0,2,8,15,4,2,0,0.0,0.0,0.0,0.0,0.2857142857142857,0.48795003647426266,0.7857142857142857,0.6428571428571429,1.2236643728386023,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
Germany,Smartphone 128GB,2026-04-09,Electronics,2.0,619.57,0.04,20.0,2.0,1.0,0.0,3,9,15,4,2,0,2.0,1.0,0.0,1.0,0.5714285714285714,0.786795792469441,0.9285714285714286,0.7142857142857143,1.242969647647736,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
Germany,Smartphone 128GB,2026-04-10,Electronics,4.0,717.75,0.05,20.0,2.0,1.0,0.0,4,10,15,4,2,0,2.0,0.0,0.0,0.0,0.7142857142857143,0.9511897312113402,1.0714285714285714,0.75,1.265642861099388,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
Germany,Smartphone 128GB,2026-04-14,Electronics,1.0,485.65,0.12,20.0,2.0,1.0,0.0,1,14,16,4,2,0,0.0,0.0,0.0,0.0,1.1428571428571428,1.5735915849388855,0.7142857142857143,0.8214285714285714,1.389206312933458,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
Germany,Smartphone 128GB,2026-04-22,Electronics,3.0,628.34,0.1,20.0,2.0,1.0,0.0,2,22,17,4,2,0,0.0,0.0,2.0,0.0,0.0,0.0,0.6428571428571429,0.7142857142857143,1.3293591565847658,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
Germany,Smartphone 128GB,2026-04-26,Electronics,2.0,195.64,0.03,20.0,2.0,1.0,0.0,6,26,17,4,2,1,0.0,0.0,0.0,1.0,0.42857142857142855,1.1338934190276804,0.2857142857142857,0.7142857142857143,1.3293591565847658,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
Germany,Smartphone 128GB,2026-05-05,Electronics,2.0,383.68,0.09,20.0,2.0,1.0,0.0,1,5,19,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.5,1.0715167512214359,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
Germany,Smartphone 128GB,2026-05-10,Electronics,1.0,556.0,0.12,20.0,2.0,1.0,0.0,6,10,19,5,2,1,0.0,0.0,2.0,0.0,0.2857142857142857,0.7559289460184525,0.2857142857142857,0.2857142857142857,0.7628961803617673,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
Germany,Smartphone 128GB,2026-05-12,Electronics,2.0,871.345,0.11,20.0,2.0,1.0,0.0,1,12,20,5,2,0,0.0,2.0,0.0,1.0,0.42857142857142855,0.7867957924694414,0.21428571428571427,0.32142857142857145,0.7723735149270972,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
Germany,Smartphone 128GB,2026-05-19,Electronics,2.0,277.94,0.04,20.0,2.0,1.0,0.0,1,19,21,5,2,0,0.0,2.0,2.0,0.0,0.2857142857142857,0.7559289460184525,0.35714285714285715,0.35714285714285715,0.8261595987093988,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
Germany,Smartphone 128GB,2026-05-20,Electronics,3.0,914.42,0.14,20.0,2.0,1.0,0.0,2,20,21,5,2,0,2.0,0.0,0.0,3.0,0.2857142857142857,0.7559289460184525,0.35714285714285715,0.42857142857142855,0.8789122666607657,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
Germany,Smartphone 128GB,2026-05-21,Electronics,1.0,1322.01,0.14,20.0,2.0,1.0,0.0,3,21,21,5,2,0,3.0,0.0,0.0,0.0,0.7142857142857143,1.2535663410560163,0.5714285714285714,0.42857142857142855,0.8789122666607657,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
Germany,Smartphone 128GB,2026-05-22,Electronics,2.0,436.02,0.02,20.0,2.0,1.0,0.0,4,22,21,5,2,0,1.0,0.0,0.0,0.0,0.8571428571428571,1.2149857925879106,0.6428571428571429,0.4642857142857143,0.8811668550592554,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
Germany,Smartphone 128GB,2026-05-26,Electronics,2.0,1275.5,0.06,20.0,2.0,1.0,0.0,1,26,22,5,2,0,0.0,2.0,2.0,0.0,1.1428571428571428,1.2149857925879108,0.7142857142857143,0.4642857142857143,0.8811668550592555,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
Germany,Smartwatch,2026-04-06,Electronics,1.0,1331.17,0.14,20.0,2.0,1.0,0.0,0,6,15,4,2,0,0.0,0.0,1.0,0.0,0.0,0.0,0.21428571428571427,0.32142857142857145,0.7228324650199177,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
Germany,Smartwatch,2026-04-14,Electronics,1.0,53.74,0.12,20.0,2.0,1.0,0.0,1,14,16,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.21428571428571427,0.5681120688308963,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
Germany,Smartwatch,2026-04-16,Electronics,2.0,1328.39,0.12,20.0,2.0,1.0,0.0,3,16,16,4,2,0,0.0,0.0,0.0,0.0,0.14285714285714285,0.3779644730092448,0.14285714285714285,0.25,0.5853140973807063,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
Germany,Smartwatch,2026-04-21,Electronics,1.0,1131.26,0.13,20.0,2.0,1.0,0.0,1,21,17,4,2,0,0.0,1.0,0.0,2.0,0.42857142857142855,0.7867957924694502,0.21428571428571427,0.21428571428571427,0.5681120688308963,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
Germany,Smartwatch,2026-04-22,Electronics,4.0,875.515,0.09,20.0,2.0,1.0,0.0,2,22,17,4,2,0,1.0,0.0,0.0,0.0,0.42857142857142855,0.7867957924694502,0.2857142857142857,0.17857142857142858,0.47559486560566927,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
Germany,Smartwatch,2026-04-23,Electronics,3.0,950.23,0.02,20.0,2.0,1.0,0.0,3,23,17,4,2,0,4.0,2.0,0.0,0.0,1.0,1.527525231651949,0.5714285714285714,0.32142857142857145,0.8629652337776955,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
Germany,Smartwatch,2026-04-28,Electronics,2.0,204.95,0.09,20.0,2.0,1.0,0.0,1,28,18,4,2,0,0.0,1.0,1.0,0.0,1.1428571428571428,1.6761634196950532,0.7857142857142857,0.42857142857142855,0.9973509887241264,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
Germany,Smartwatch,2026-05-01,Electronics,3.0,260.98,0.07,20.0,2.0,1.0,0.0,4,1,18,5,2,0,0.0,0.0,0.0,0.0,0.2857142857142857,0.7559289460184624,0.7142857142857143,0.5,1.0363754503432003,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
Germany,Smartwatch,2026-05-09,Electronics,1.0,81.13,0.06,20.0,2.0,1.0,0.0,5,9,19,5,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.5714285714285714,1.1362241376617943,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
Germany,Smartwatch,2026-05-11,Electronics,2.0,318.86,0.07,20.0,2.0,1.0,0.0,0,11,20,5,2,0,0.0,0.0,0.0,0.0,0.14285714285714285,0.37796447300924496,0.42857142857142855,0.6071428571428571,1.1333099904225372,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
Germany,Smartwatch,2026-05-12,Electronics,3.0,1236.53,0.07,20.0,2.0,1.0,0.0,1,12,20,5,2,0,2.0,0.0,2.0,1.0,0.42857142857142855,0.7867957924694503,0.5714285714285714,0.6785714285714286,1.1564175661505598,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
Germany,Smartwatch,2026-05-14,Electronics,1.0,245.25,0.09,20.0,2.0,1.0,0.0,3,14,20,5,2,0,0.0,0.0,0.0,2.0,0.8571428571428571,1.214985792587915,0.6428571428571429,0.75,1.2360330811826092,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
Germany,Smartwatch,2026-05-18,Electronics,3.0,1164.72,0.12,20.0,2.0,1.0,0.0,0,18,21,5,2,0,0.0,2.0,0.0,0.0,0.8571428571428571,1.214985792587915,0.5,0.7142857142857143,1.2128064441201933,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
Germany,Smartwatch,2026-05-22,Electronics,3.0,568.98,0.09,20.0,2.0,1.0,0.0,4,22,21,5,2,0,0.0,0.0,0.0,0.0,0.42857142857142855,1.1338934190276868,0.7142857142857143,0.5357142857142857,1.035737091520488,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
Germany,Smartwatch,2026-05-25,Electronics,4.0,1075.72,0.03,20.0,2.0,1.0,0.0,0,25,22,5,2,0,0.0,3.0,2.0,0.0,0.8571428571428571,1.4638501094228027,0.8571428571428571,0.6428571428571429,1.1292175499576118,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
Germany,Smartwatch,2026-05-27,Electronics,2.0,328.7,0.05,20.0,2.0,1.0,0.0,2,27,22,5,2,0,0.0,0.0,0.0,0.0,1.0,1.7320508075688794,0.7857142857142857,0.7142857142857143,1.272418020560702,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
Germany,Smartwatch,2026-05-28,Electronics,3.0,976.71,0.09,20.0,2.0,1.0,0.0,3,28,22,5,2,0,2.0,0.0,1.0,0.0,1.2857142857142858,1.7043362064926946,0.9285714285714286,0.7857142857142857,1.2868895275370968,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
Germany,Tennis Racket,2026-04-02,Sports,3.0,30.86,0.06,20.0,2.0,1.0,0.0,3,2,14,4,2,0,0.0,0.0,0.0,0.0,0.42857142857142855,1.1338934190276806,0.35714285714285715,0.35714285714285715,0.9114207758701934,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Germany,Tennis Racket,2026-04-05,Sports,3.0,67.81,0.11,20.0,2.0,1.0,0.0,6,5,14,4,2,1,0.0,0.0,0.0,0.0,0.42857142857142855,1.1338934190276806,0.42857142857142855,0.35714285714285715,0.9114207758701933,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Germany,Tennis Racket,2026-04-10,Sports,2.0,189.42,0.06,20.0,2.0,1.0,0.0,4,10,15,4,2,0,0.0,0.0,3.0,0.0,0.42857142857142855,1.1338934190276806,0.6428571428571429,0.4642857142857143,1.0357370915204869,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Germany,Tennis Racket,2026-04-13,Sports,3.0,34.67,0.08,20.0,2.0,1.0,0.0,0,13,16,4,2,0,0.0,0.0,0.0,0.0,0.2857142857142857,0.7559289460184526,0.5714285714285714,0.4642857142857143,1.0357370915204869,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Germany,Tennis Racket,2026-04-18,Sports,2.0,18.22,0.04,20.0,2.0,1.0,0.0,5,18,16,4,2,1,0.0,0.0,0.0,2.0,0.42857142857142855,1.1338934190276806,0.5714285714285714,0.5714285714285714,1.1362241376617932,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Germany,Tennis Racket,2026-04-23,Sports,3.0,36.18,0.07,20.0,2.0,1.0,0.0,3,23,17,4,2,0,0.0,0.0,0.0,0.0,0.2857142857142857,0.7559289460184527,0.5,0.5714285714285714,1.1362241376617932,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Germany,Tennis Racket,2026-04-26,Sports,1.0,26.37,0.03,20.0,2.0,1.0,0.0,6,26,17,4,2,1,0.0,0.0,0.0,0.0,0.42857142857142855,1.1338934190276806,0.5714285714285714,0.5714285714285714,1.1362241376617932,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Germany,Tennis Racket,2026-05-03,Sports,2.0,42.0,0.04,20.0,2.0,1.0,0.0,6,3,18,5,2,1,0.0,1.0,0.0,3.0,0.14285714285714285,0.37796447300922315,0.2857142857142857,0.5,1.036375450343199,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Germany,Tennis Racket,2026-05-06,Sports,2.0,16.29,0.14,20.0,2.0,1.0,0.0,2,6,19,5,2,0,0.0,0.0,0.0,0.0,0.2857142857142857,0.7559289460184526,0.42857142857142855,0.4642857142857143,0.961562881252791,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Germany,Tennis Racket,2026-05-11,Sports,3.0,152.65,0.06,20.0,2.0,1.0,0.0,0,11,20,5,2,0,0.0,0.0,0.0,3.0,0.2857142857142857,0.7559289460184526,0.2857142857142857,0.4642857142857143,0.961562881252791,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Germany,Tennis Racket,2026-05-16,Sports,2.0,157.77,0.01,20.0,2.0,1.0,0.0,5,16,20,5,2,1,0.0,0.0,0.0,2.0,0.42857142857142855,1.1338934190276806,0.5,0.4642857142857143,0.961562881252791,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Germany,Tennis Racket,2026-05-22,Sports,3.0,100.12,0.0,20.0,2.0,0.0,0.0,4,22,21,5,2,0,0.0,0.0,0.0,0.0,0.2857142857142857,0.7559289460184527,0.35714285714285715,0.35714285714285715,0.8261595987094001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Germany,Tennis Racket,2026-05-23,Sports,1.0,33.34,0.13,20.0,2.0,1.0,0.0,5,23,21,5,2,1,3.0,2.0,0.0,0.0,0.7142857142857143,1.253566341056017,0.5714285714285714,0.4642857142857143,0.961562881252791,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Germany,Vacuum Cleaner,2026-04-04,Home & Kitchen,3.0,122.21,0.05,20.0,2.0,1.0,0.0,5,4,14,4,2,1,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.25,0.9279607271383399,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Germany,Vacuum Cleaner,2026-04-16,Home & Kitchen,2.0,105.4,0.09,20.0,2.0,1.0,0.0,3,16,16,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.10714285714285714,0.5669467095138462,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Germany,Vacuum Cleaner,2026-05-01,Home & Kitchen,1.0,45.69,0.08,20.0,2.0,1.0,0.0,4,1,18,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.6696362433535867,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Germany,Vacuum Cleaner,2026-05-03,Home & Kitchen,3.0,253.97,0.09,20.0,2.0,1.0,0.0,6,3,18,5,2,1,0.0,0.0,0.0,0.0,0.14285714285714285,0.37796447300922487,0.07142857142857142,0.10714285714285714,0.4162696521251931,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Germany,Vacuum Cleaner,2026-05-05,Home & Kitchen,3.0,47.55,0.02,20.0,2.0,1.0,0.0,1,5,19,5,2,0,0.0,0.0,0.0,0.0,0.5714285714285714,1.133893419027681,0.2857142857142857,0.21428571428571427,0.6862211530545211,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Germany,Vacuum Cleaner,2026-05-06,Home & Kitchen,3.0,228.68,0.1,20.0,2.0,1.0,0.0,2,6,19,5,2,0,3.0,0.0,0.0,0.0,1.0,1.4142135623730945,0.5,0.32142857142857145,0.8629652337776997,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Germany,Vacuum Cleaner,2026-05-15,Home & Kitchen,1.0,167.07,0.04,20.0,2.0,1.0,0.0,4,15,20,5,2,0,0.0,0.0,1.0,0.0,0.0,0.0,0.7142857142857143,0.35714285714285715,0.9511897312113444,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Germany,Vacuum Cleaner,2026-05-24,Home & Kitchen,2.0,131.23,0.12,20.0,2.0,1.0,0.0,6,24,21,5,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.39285714285714285,0.9560445408144794,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Germany,Vacuum Cleaner,2026-05-31,Home & Kitchen,3.0,175.67,0.15,20.0,2.0,1.0,0.0,6,31,22,5,2,1,0.0,2.0,0.0,3.0,0.2857142857142857,0.7559289460184533,0.14285714285714285,0.42857142857142855,0.9973509887241299,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Germany,Winter Jacket,2026-04-10,Apparel,2.0,64.55,0.02,20.0,2.0,1.0,0.0,4,10,15,4,2,0,0.0,0.0,0.0,3.0,0.0,0.0,0.14285714285714285,0.6785714285714286,1.3892063129334722,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
Germany,Winter Jacket,2026-04-12,Apparel,2.0,73.51,0.05,20.0,2.0,1.0,0.0,6,12,15,4,2,1,0.0,0.0,0.0,0.0,0.2857142857142857,0.7559289460184387,0.2857142857142857,0.6428571428571429,1.3392724867071775,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
Germany,Winter Jacket,2026-04-28,Apparel,1.0,114.09,0.06,20.0,2.0,1.0,0.0,1,28,18,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.5479640045336808,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
Germany,Winter Jacket,2026-04-30,Apparel,1.0,95.8,0.14,20.0,2.0,1.0,0.0,3,30,18,4,2,0,0.0,0.0,0.0,0.0,0.14285714285714285,0.37796447300919445,0.07142857142857142,0.17857142857142858,0.5479640045336808,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
Germany,Winter Jacket,2026-05-04,Apparel,1.0,51.08,0.12,20.0,2.0,1.0,0.0,0,4,19,5,2,0,0.0,0.0,0.0,0.0,0.2857142857142857,0.4879500364742422,0.14285714285714285,0.21428571428571427,0.5681120688309305,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
Germany,Winter Jacket,2026-05-07,Apparel,3.0,105.57,0.07,20.0,2.0,1.0,0.0,3,7,19,5,2,0,0.0,1.0,0.0,0.0,0.2857142857142857,0.4879500364742422,0.21428571428571427,0.25,0.585314097380739,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
Germany,Winter Jacket,2026-05-12,Apparel,7.0,58.576666666666675,0.12,20.0,2.0,1.0,1.0,1,12,20,5,2,0,0.0,0.0,1.0,0.0,0.42857142857142855,1.1338934190276717,0.42857142857142855,0.21428571428571427,0.6299407883487415,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
Germany,Winter Jacket,2026-05-14,Apparel,3.0,23.23,0.02,20.0,2.0,1.0,0.0,3,14,20,5,2,0,0.0,3.0,1.0,0.0,1.4285714285714286,2.699206232527309,0.8571428571428571,0.4642857142857143,1.426784596817025,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
Germany,Winter Jacket,2026-05-15,Apparel,1.0,29.78,0.03,20.0,2.0,1.0,0.0,4,15,20,5,2,0,3.0,0.0,0.0,0.0,1.4285714285714286,2.699206232527309,1.0,0.5714285714285714,1.5013221686128158,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
Germany,Winter Jacket,2026-05-20,Apparel,3.0,24.53,0.05,20.0,2.0,1.0,0.0,2,20,21,5,2,0,0.0,0.0,0.0,0.0,0.5714285714285714,1.133893419027671,1.0,0.6071428571428571,1.4991179064218165,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
Germany,Winter Jacket,2026-05-25,Apparel,8.0,132.9466666666667,0.14,20.0,2.0,1.0,1.0,0,25,22,5,2,0,0.0,0.0,0.0,0.0,0.42857142857142855,1.1338934190276704,1.0,0.7142857142857143,1.5600841111499295,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
