store_id,product_id,date,category,sales,price,Discount_Applied,safety_stock,lead_time_days,promotion,is_outlier
Germany,Perfume,2026-04-02,Beauty,0.0,72.6,,20.0,2.0,0.0,0.0
Germany,Perfume,2026-04-03,Beauty,0.0,72.6,,20.0,2.0,0.0,0.0
Germany,Perfume,2026-04-04,Beauty,0.0,72.6,,20.0,2.0,0.0,0.0
Germany,Perfume,2026-04-05,Beauty,3.0,11.17,0.01,20.0,2.0,1.0,0.0
Germany,Perfume,2026-04-06,Beauty,2.0,6.71,0.05,20.0,2.0,1.0,0.0
Germany,Perfume,2026-04-07,Beauty,0.0,6.71,,20.0,2.0,0.0,0.0
Germany,Perfume,2026-04-08,Beauty,0.0,6.71,,20.0,2.0,0.0,0.0
Germany,Perfume,2026-04-09,Beauty,0.0,6.71,,20.0,2.0,0.0,0.0
Germany,Perfume,2026-04-10,Beauty,0.0,6.71,,20.0,2.0,0.0,0.0
Germany,Perfume,2026-04-11,Beauty,0.0,6.71,,20.0,2.0,0.0,0.0
Germany,Perfume,2026-04-12,Beauty,0.0,6.71,,20.0,2.0,0.0,0.0
Germany,Perfume,2026-04-13,Beauty,0.0,6.71,,20.0,2.0,0.0,0.0
Germany,Perfume,2026-04-14,Beauty,0.0,6.71,,20.0,2.0,0.0,0.0
Germany,Perfume,2026-04-15,Beauty,0.0,6.71,,20.0,2.0,0.0,0.0
Germany,Perfume,2026-04-16,Beauty,0.0,6.71,,20.0,2.0,0.0,0.0
Germany,Perfume,2026-04-17,Beauty,0.0,6.71,,20.0,2.0,0.0,0.0
Germany,Perfume,2026-04-18,Beauty,0.0,6.71,,20.0,2.0,0.0,0.0
Germany,Perfume,2026-04-19,Beauty,0.0,6.71,,20.0,2.0,0.0,0.0
Germany,Perfume,2026-04-20,Beauty,0.0,6.71,,20.0,2.0,0.0,0.0
Germany,Perfume,2026-04-21,Beauty,0.0,6.71,,20.0,2.0,0.0,0.0
Germany,Perfume,2026-04-22,Beauty,0.0,6.71,,20.0,2.0,0.0,0.0
Germany,Perfume,2026-04-23,Beauty,0.0,6.71,,20.0,2.0,0.0,0.0
Germany,Perfume,2026-04-24,Beauty,0.0,6.71,,20.0,2.0,0.0,0.0
Germany,Perfume,2026-04-25,Beauty,0.0,6.71,,20.0,2.0,0.0,0.0
Germany,Perfume,2026-04-26,Beauty,0.0,6.71,,20.0,2.0,0.0,0.0
Germany,Perfume,2026-04-27,Beauty,0.0,6.71,,20.0,2.0,0.0,0.0
Germany,Perfume,2026-04-28,Beauty,0.0,6.71,,20.0,2.0,0.0,0.0
Germany,Perfume,2026-04-29,Beauty,0.0,6.71,,20.0,2.0,0.0,0.0
Germany,Perfume,2026-04-30,Beauty,0.0,6.71,,20.0,2.0,0.0,0.0
Germany,Perfume,2026-05-01,Beauty,0.0,6.71,,20.0,2.0,0.0,0.0
Germany,Perfume,2026-05-02,Beauty,2.0,28.74,0.12,20.0,2.0,1.0,0.0
Germany,Perfume,2026-05-03,Beauty,0.0,28.74,,20.0,2.0,0.0,0.0
Germany,Perfume,2026-05-04,Beauty,0.0,28.74,,20.0,2.0,0.0,0.0
Germany,Perfume,2026-05-05,Beauty,0.0,28.74,,20.0,2.0,0.0,0.0
Germany,Perfume,2026-05-06,Beauty,0.0,28.74,,20.0,2.0,0.0,0.0
Germany,Perfume,2026-05-07,Beauty,0.0,28.74,,20.0,2.0,0.0,0.0
Germany,Perfume,2026-05-08,Beauty,0.0,28.74,,20.0,2.0,0.0,0.0
Germany,Perfume,2026-05-09,Beauty,0.0,28.74,,20.0,2.0,0.0,0.0
Germany,Perfume,2026-05-10,Beauty,0.0,28.74,,20.0,2.0,0.0,0.0
Germany,Perfume,2026-05-11,Beauty,0.0,28.74,,20.0,2.0,0.0,0.0
Germany,Perfume,2026-05-12,Beauty,0.0,28.74,,20.0,2.0,0.0,0.0
Germany,Perfume,2026-05-13,Beauty,2.0,46.37,0.09,20.0,2.0,1.0,0.0
Germany,Perfume,2026-05-14,Beauty,0.0,46.37,,20.0,2.0,0.0,0.0
Germany,Perfume,2026-05-15,Beauty,0.0,46.37,,20.0,2.0,0.0,0.0
Germany,Perfume,2026-05-16,Beauty,0.0,46.37,,20.0,2.0,0.0,0.0
Germany,Perfume,2026-05-17,Beauty,0.0,46.37,,20.0,2.0,0.0,0.0
Germany,Perfume,2026-05-18,Beauty,0.0,46.37,,20.0,2.0,0.0,0.0
Germany,Perfume,2026-05-19,Beauty,0.0,46.37,,20.0,2.0,0.0,0.0
Germany,Perfume,2026-05-20,Beauty,0.0,46.37,,20.0,2.0,0.0,0.0
Germany,Perfume,2026-05-21,Beauty,2.0,47.03,0.09,20.0,2.0,1.0,0.0
Germany,Perfume,2026-05-22,Beauty,0.0,47.03,,20.0,2.0,0.0,0.0
Germany,Perfume,2026-05-23,Beauty,0.0,47.03,,20.0,2.0,0.0,0.0
Germany,Perfume,2026-05-24,Beauty,0.0,47.03,,20.0,2.0,0.0,0.0
Germany,Perfume,2026-05-25,Beauty,0.0,47.03,,20.0,2.0,0.0,0.0
Germany,Perfume,2026-05-26,Beauty,0.0,47.03,,20.0,2.0,0.0,0.0
Germany,Perfume,2026-05-27,Beauty,0.0,47.03,,20.0,2.0,0.0,0.0
Germany,Perfume,2026-05-28,Beauty,0.0,47.03,,20.0,2.0,0.0,0.0
Germany,Perfume,2026-05-29,Beauty,0.0,47.03,,20.0,2.0,0.0,0.0
Germany,Perfume,2026-05-30,Beauty,0.0,47.03,,20.0,2.0,0.0,0.0
Germany,Perfume,2026-05-31,Beauty,0.0,47.03,,20.0,2.0,0.0,0.0
Germany,Perfume,2026-06-01,Beauty,0.0,47.03,,20.0,2.0,0.0,0.0
Germany,Running Shoes,2026-04-02,Apparel,0.0,105.89,,20.0,2.0,0.0,0.0
Germany,Running Shoes,2026-04-03,Apparel,0.0,105.89,,20.0,2.0,0.0,0.0
Germany,Running Shoes,2026-04-04,Apparel,0.0,105.89,,20.0,2.0,0.0,0.0
Germany,Running Shoes,2026-04-05,Apparel,0.0,105.89,,20.0,2.0,0.0,0.0
Germany,Running Shoes,2026-04-06,Apparel,0.0,105.89,,20.0,2.0,0.0,0.0
Germany,Running Shoes,2026-04-07,Apparel,0.0,105.89,,20.0,2.0,0.0,0.0
Germany,Running Shoes,2026-04-08,Apparel,0.0,105.89,,20.0,2.0,0.0,0.0
Germany,Running Shoes,2026-04-09,Apparel,3.0,120.18,0.01,20.0,2.0,1.0,0.0
Germany,Running Shoes,2026-04-10,Apparel,2.0,123.32,0.01,20.0,2.0,1.0,0.0
Germany,Running Shoes,2026-04-11,Apparel,4.0,55.879999999999995,0.13,20.0,2.0,1.0,0.0
Germany,Running Shoes,2026-04-12,Apparel,0.0,55.879999999999995,,20.0,2.0,0.0,0.0
Germany,Running Shoes,2026-04-13,Apparel,0.0,55.879999999999995,,20.0,2.0,0.0,0.0
Germany,Running Shoes,2026-04-14,Apparel,0.0,55.879999999999995,,20.0,2.0,0.0,0.0
Germany,Running Shoes,2026-04-15,Apparel,0.0,55.879999999999995,,20.0,2.0,0.0,0.0
Germany,Running Shoes,2026-04-16,Apparel,0.0,55.879999999999995,,20.0,2.0,0.0,0.0
Germany,Running Shoes,2026-04-17,Apparel,0.0,55.879999999999995,,20.0,2.0,0.0,0.0
Germany,Running Shoes,2026-04-18,Apparel,0.0,55.879999999999995,,20.0,2.0,0.0,0.0
Germany,Running Shoes,2026-04-19,Apparel,0.0,55.879999999999995,,20.0,2.0,0.0,0.0
Germany,Running Shoes,2026-04-20,Apparel,0.0,55.879999999999995,,20.0,2.0,0.0,0.0
Germany,Running Shoes,2026-04-21,Apparel,2.0,17.99,0.04,20.0,2.0,1.0,0.0
Germany,Running Shoes,2026-04-22,Apparel,0.0,17.99,,20.0,2.0,0.0,0.0
Germany,Running Shoes,2026-04-23,Apparel,2.0,141.25,0.05,20.0,2.0,1.0,0.0
Germany,Running Shoes,2026-04-24,Apparel,0.0,141.25,,20.0,2.0,0.0,0.0
Germany,Running Shoes,2026-04-25,Apparel,0.0,141.25,,20.0,2.0,0.0,0.0
Germany,Running Shoes,2026-04-26,Apparel,0.0,141.25,,20.0,2.0,0.0,0.0
Germany,Running Shoes,2026-04-27,Apparel,0.0,141.25,,20.0,2.0,0.0,0.0
Germany,Running Shoes,2026-04-28,Apparel,0.0,141.25,,20.0,2.0,0.0,0.0
Germany,Running Shoes,2026-04-29,Apparel,0.0,141.25,,20.0,2.0,0.0,0.0
Germany,Running Shoes,2026-04-30,Apparel,0.0,141.25,,20.0,2.0,0.0,0.0
Germany,Running Shoes,2026-05-01,Apparel,0.0,141.25,,20.0,2.0,0.0,0.0
Germany,Running Shoes,2026-05-02,Apparel,3.0,54.34,0.0,20.0,2.0,0.0,0.0
Germany,Running Shoes,2026-05-03,Apparel,0.0,54.34,,20.0,2.0,0.0,0.0
Germany,Running Shoes,2026-05-04,Apparel,2.0,117.61,0.09,20.0,2.0,1.0,0.0
Germany,Running Shoes,2026-05-05,Apparel,0.0,117.61,,20.0,2.0,0.0,0.0
Germany,Running Shoes,2026-05-06,Apparel,0.0,117.61,,20.0,2.0,0.0,0.0
Germany,Running Shoes,2026-05-07,Apparel,0.0,117.61,,20.0,2.0,0.0,0.0
Germany,Running Shoes,2026-05-08,Apparel,0.0,117.61,,20.0,2.0,0.0,0.0
Germany,Running Shoes,2026-05-09,Apparel,0.0,117.61,,20.0,2.0,0.0,0.0
Germany,Running Shoes,2026-05-10,Apparel,6.0,93.6,0.07,20.0,2.0,1.0,1.0
Germany,Running Shoes,2026-05-11,Apparel,2.0,13.49,0.06,20.0,2.0,1.0,0.0
Germany,Running Shoes,2026-05-12,Apparel,1.0,117.13,0.01,20.0,2.0,1.0,0.0
Germany,Running Shoes,2026-05-13,Apparel,0.0,117.13,,20.0,2.0,0.0,0.0
Germany,Running Shoes,2026-05-14,Apparel,0.0,117.13,,20.0,2.0,0.0,0.0
Germany,Running Shoes,2026-05-15,Apparel,3.0,71.36,0.11,20.0,2.0,1.0,0.0
Germany,Running Shoes,2026-05-16,Apparel,0.0,71.36,,20.0,2.0,0.0,0.0
Germany,Running Shoes,2026-05-17,Apparel,0.0,71.36,,20.0,2.0,0.0,0.0
Germany,Running Shoes,2026-05-18,Apparel,0.0,71.36,,20.0,2.0,0.0,0.0
Germany,Running Shoes,2026-05-19,Apparel,0.0,71.36,,20.0,2.0,0.0,0.0
Germany,Running Shoes,2026-05-20,Apparel,0.0,71.36,,20.0,2.0,0.0,0.0
Germany,Running Shoes,2026-05-21,Apparel,3.0,100.52,0.12,20.0,2.0,1.0,0.0
Germany,Running Shoes,2026-05-22,Apparel,0.0,100.52,,20.0,2.0,0.0,0.0
Germany,Running Shoes,2026-05-23,Apparel,0.0,100.52,,20.0,2.0,0.0,0.0
Germany,Running Shoes,2026-05-24,Apparel,0.0,100.52,,20.0,2.0,0.0,0.0
Germany,Running Shoes,2026-05-25,Apparel,0.0,100.52,,20.0,2.0,0.0,0.0
Germany,Running Shoes,2026-05-26,Apparel,0.0,100.52,,20.0,2.0,0.0,0.0
Germany,Running Shoes,2026-05-27,Apparel,3.0,52.13,0.1,20.0,2.0,1.0,0.0
Germany,Running Shoes,2026-05-28,Apparel,0.0,52.13,,20.0,2.0,0.0,0.0
Germany,Running Shoes,2026-05-29,Apparel,0.0,52.13,,20.0,2.0,0.0,0.0
Germany,Running Shoes,2026-05-30,Apparel,3.0,141.11,0.08,20.0,2.0,1.0,0.0
Germany,Running Shoes,2026-05-31,Apparel,0.0,141.11,,20.0,2.0,0.0,0.0
Germany,Running Shoes,2026-06-01,Apparel,0.0,141.11,,20.0,2.0,0.0,0.0
Germany,Smartphone 128GB,2026-04-02,Electronics,1.0,504.35,0.12,20.0,2.0,1.0,0.0
Germany,Smartphone 128GB,2026-04-03,Electronics,0.0,504.35,,20.0,2.0,0.0,0.0
Germany,Smartphone 128GB,2026-04-04,Electronics,0.0,504.35,,20.0,2.0,0.0,0.0
Germany,Smartphone 128GB,2026-04-05,Electronics,1.0,1189.34,0.09,20.0,2.0,1.0,0.0
Germany,Smartphone 128GB,2026-04-06,Electronics,0.0,1189.34,,20.0,2.0,0.0,0.0
Germany,Smartphone 128GB,2026-04-07,Electronics,0.0,1189.34,,20.0,2.0,0.0,0.0
Germany,Smartphone 128GB,2026-04-08,Electronics,2.0,568.56,0.0,20.0,2.0,0.0,0.0
Germany,Smartphone 128GB,2026-04-09,Electronics,2.0,619.57,0.04,20.0,2.0,1.0,0.0
Germany,Smartphone 128GB,2026-04-10,Electronics,4.0,717.75,0.05,20.0,2.0,1.0,0.0
Germany,Smartphone 128GB,2026-04-11,Electronics,0.0,717.75,,20.0,2.0,0.0,0.0
Germany,Smartphone 128GB,2026-04-12,Electronics,0.0,717.75,,20.0,2.0,0.0,0.0
Germany,Smartphone 128GB,2026-04-13,Electronics,0.0,717.75,,20.0,2.0,0.0,0.0
Germany,Smartphone 128GB,2026-04-14,Electronics,1.0,485.65,0.12,20.0,2.0,1.0,0.0
Germany,Smartphone 128GB,2026-04-15,Electronics,0.0,485.65,,20.0,2.0,0.0,0.0
Germany,Smartphone 128GB,2026-04-16,Electronics,0.0,485.65,,20.0,2.0,0.0,0.0
Germany,Smartphone 128GB,2026-04-17,Electronics,0.0,485.65,,20.0,2.0,0.0,0.0
Germany,Smartphone 128GB,2026-04-18,Electronics,0.0,485.65,,20.0,2.0,0.0,0.0
Germany,Smartphone 128GB,2026-04-19,Electronics,0.0,485.65,,20.0,2.0,0.0,0.0
Germany,Smartphone 128GB,2026-04-20,Electronics,0.0,485.65,,20.0,2.0,0.0,0.0
Germany,Smartphone 128GB,2026-04-21,Electronics,0.0,485.65,,20.0,2.0,0.0,0.0
Germany,Smartphone 128GB,2026-04-22,Electronics,3.0,628.34,0.1,20.0,2.0,1.0,0.0
Germany,Smartphone 128GB,2026-04-23,Electronics,0.0,628.34,,20.0,2.0,0.0,0.0
Germany,Smartphone 128GB,2026-04-24,Electronics,0.0,628.34,,20.0,2.0,0.0,0.0
Germany,Smartphone 128GB,2026-04-25,Electronics,0.0,628.34,,20.0,2.0,0.0,0.0
Germany,Smartphone 128GB,2026-04-26,Electronics,2.0,195.64,0.03,20.0,2.0,1.0,0.0
Germany,Smartphone 128GB,2026-04-27,Electronics,0.0,195.64,,20.0,2.0,0.0,0.0
Germany,Smartphone 128GB,2026-04-28,Electronics,0.0,195.64,,20.0,2.0,0.0,0.0
Germany,Smartphone 128GB,2026-04-29,Electronics,0.0,195.64,,20.0,2.0,0.0,0.0
Germany,Smartphone 128GB,2026-04-30,Electronics,0.0,195.64,,20.0,2.0,0.0,0.0
Germany,Smartphone 128GB,2026-05-01,Electronics,0.0,195.64,,20.0,2.0,0.0,0.0
Germany,Smartphone 128GB,2026-05-02,Electronics,0.0,195.64,,20.0,2.0,0.0,0.0
Germany,Smartphone 128GB,2026-05-03,Electronics,0.0,195.64,,20.0,2.0,0.0,0.0
Germany,Smartphone 128GB,2026-05-04,Electronics,0.0,195.64,,20.0,2.0,0.0,0.0
Germany,Smartphone 128GB,2026-05-05,Electronics,2.0,383.68,0.09,20.0,2.0,1.0,0.0
Germany,Smartphone 128GB,2026-05-06,Electronics,0.0,383.68,,20.0,2.0,0.0,0.0
Germany,Smartphone 128GB,2026-05-07,Electronics,0.0,383.68,,20.0,2.0,0.0,0.0
Germany,Smartphone 128GB,2026-05-08,Electronics,0.0,383.68,,20.0,2.0,0.0,0.0
Germany,Smartphone 128GB,2026-05-09,Electronics,0.0,383.68,,20.0,2.0,0.0,0.0
Germany,Smartphone 128GB,2026-05-10,Electronics,1.0,556.0,0.12,20.0,2.0,1.0,0.0
Germany,Smartphone 128GB,2026-05-11,Electronics,0.0,556.0,,20.0,2.0,0.0,0.0
Germany,Smartphone 128GB,2026-05-12,Electronics,2.0,871.345,0.11,20.0,2.0,1.0,0.0
Germany,Smartphone 128GB,2026-05-13,Electronics,0.0,871.345,,20.0,2.0,0.0,0.0
Germany,Smartphone 128GB,2026-05-14,Electronics,0.0,871.345,,20.0,2.0,0.0,0.0
Germany,Smartphone 128GB,2026-05-15,Electronics,0.0,871.345,,20.0,2.0,0.0,0.0
Germany,Smartphone 128GB,2026-05-16,Electronics,0.0,871.345,,20.0,2.0,0.0,0.0
Germany,Smartphone 128GB,2026-05-17,Electronics,0.0,871.345,,20.0,2.0,0.0,0.0
Germany,Smartphone 128GB,2026-05-18,Electronics,0.0,871.345,,20.0,2.0,0.0,0.0
Germany,Smartphone 128GB,2026-05-19,Electronics,2.0,277.94,0.04,20.0,2.0,1.0,0.0
Germany,Smartphone 128GB,2026-05-20,Electronics,3.0,914.42,0.14,20.0,2.0,1.0,0.0
Germany,Smartphone 128GB,2026-05-21,Electronics,1.0,1322.01,0.14,20.0,2.0,1.0,0.0
Germany,Smartphone 128GB,2026-05-22,Electronics,2.0,436.02,0.02,20.0,2.0,1.0,0.0
Germany,Smartphone 128GB,2026-05-23,Electronics,0.0,436.02,,20.0,2.0,0.0,0.0
Germany,Smartphone 128GB,2026-05-24,Electronics,0.0,436.02,,20.0,2.0,0.0,0.0
Germany,Smartphone 128GB,2026-05-25,Electronics,0.0,436.02,,20.0,2.0,0.0,0.0
Germany,Smartphone 128GB,2026-05-26,Electronics,2.0,1275.5,0.06,20.0,2.0,1.0,0.0
Germany,Smartphone 128GB,2026-05-27,Electronics,0.0,1275.5,,20.0,2.0,0.0,0.0
Germany,Smartphone 128GB,2026-05-28,Electronics,0.0,1275.5,,20.0,2.0,0.0,0.0
Germany,Smartphone 128GB,2026-05-29,Electronics,0.0,1275.5,,20.0,2.0,0.0,0.0
Germany,Smartphone 128GB,2026-05-30,Electronics,0.0,1275.5,,20.0,2.0,0.0,0.0
Germany,Smartphone 128GB,2026-05-31,Electronics,0.0,1275.5,,20.0,2.0,0.0,0.0
Germany,Smartphone 128GB,2026-06-01,Electronics,0.0,1275.5,,20.0,2.0,0.0,0.0
Germany,Smartwatch,2026-04-02,Electronics,0.0,775.8,,20.0,2.0,0.0,0.0
Germany,Smartwatch,2026-04-03,Electronics,0.0,775.8,,20.0,2.0,0.0,0.0
Germany,Smartwatch,2026-04-04,Electronics,0.0,775.8,,20.0,2.0,0.0,0.0
Germany,Smartwatch,2026-04-05,Electronics,0.0,775.8,,20.0,2.0,0.0,0.0
Germany,Smartwatch,2026-04-06,Electronics,1.0,1331.17,0.14,20.0,2.0,1.0,0.0
Germany,Smartwatch,2026-04-07,Electronics,0.0,1331.17,,20.0,2.0,0.0,0.0
Germany,Smartwatch,2026-04-08,Electronics,0.0,1331.17,,20.0,2.0,0.0,0.0
Germany,Smartwatch,2026-04-09,Electronics,0.0,1331.17,,20.0,2.0,0.0,0.0
Germany,Smartwatch,2026-04-10,Electronics,0.0,1331.17,,20.0,2.0,0.0,0.0
Germany,Smartwatch,2026-04-11,Electronics,0.0,1331.17,,20.0,2.0,0.0,0.0
Germany,Smartwatch,2026-04-12,Electronics,0.0,1331.17,,20.0,2.0,0.0,0.0
Germany,Smartwatch,2026-04-13,Electronics,0.0,1331.17,,20.0,2.0,0.0,0.0
Germany,Smartwatch,2026-04-14,Electronics,1.0,53.74,0.12,20.0,2.0,1.0,0.0
Germany,Smartwatch,2026-04-15,Electronics,0.0,53.74,,20.0,2.0,0.0,0.0
Germany,Smartwatch,2026-04-16,Electronics,2.0,1328.39,0.12,20.0,2.0,1.0,0.0
Germany,Smartwatch,2026-04-17,Electronics,0.0,1328.39,,20.0,2.0,0.0,0.0
Germany,Smartwatch,2026-04-18,Electronics,0.0,1328.39,,20.0,2.0,0.0,0.0
Germany,Smartwatch,2026-04-19,Electronics,0.0,1328.39,,20.0,2.0,0.0,0.0
Germany,Smartwatch,2026-04-20,Electronics,0.0,1328.39,,20.0,2.0,0.0,0.0
Germany,Smartwatch,2026-04-21,Electronics,1.0,1131.26,0.13,20.0,2.0,1.0,0.0
Germany,Smartwatch,2026-04-22,Electronics,4.0,875.515,0.09,20.0,2.0,1.0,0.0
Germany,Smartwatch,2026-04-23,Electronics,3.0,950.23,0.02,20.0,2.0,1.0,0.0
Germany,Smartwatch,2026-04-24,Electronics,0.0,950.23,,20.0,2.0,0.0,0.0
Germany,Smartwatch,2026-04-25,Electronics,0.0,950.23,,20.0,2.0,0.0,0.0
Germany,Smartwatch,2026-04-26,Electronics,0.0,950.23,,20.0,2.0,0.0,0.0
Germany,Smartwatch,2026-04-27,Electronics,0.0,950.23,,20.0,2.0,0.0,0.0
Germany,Smartwatch,2026-04-28,Electronics,2.0,204.95,0.09,20.0,2.0,1.0,0.0
Germany,Smartwatch,2026-04-29,Electronics,0.0,204.95,,20.0,2.0,0.0,0.0
Germany,Smartwatch,2026-04-30,Electronics,0.0,204.95,,20.0,2.0,0.0,0.0
Germany,Smartwatch,2026-05-01,Electronics,3.0,260.98,0.07,20.0,2.0,1.0,0.0
Germany,Smartwatch,2026-05-02,Electronics,0.0,260.98,,20.0,2.0,0.0,0.0
Germany,Smartwatch,2026-05-03,Electronics,0.0,260.98,,20.0,2.0,0.0,0.0
Germany,Smartwatch,2026-05-04,Electronics,0.0,260.98,,20.0,2.0,0.0,0.0
Germany,Smartwatch,2026-05-05,Electronics,0.0,260.98,,20.0,2.0,0.0,0.0
Germany,Smartwatch,2026-05-06,Electronics,0.0,260.98,,20.0,2.0,0.0,0.0
Germany,Smartwatch,2026-05-07,Electronics,0.0,260.98,,20.0,2.0,0.0,0.0
Germany,Smartwatch,2026-05-08,Electronics,0.0,260.98,,20.0,2.0,0.0,0.0
Germany,Smartwatch,2026-05-09,Electronics,1.0,81.13,0.06,20.0,2.0,1.0,0.0
Germany,Smartwatch,2026-05-10,Electronics,0.0,81.13,,20.0,2.0,0.0,0.0
Germany,Smartwatch,2026-05-11,Electronics,2.0,318.86,0.07,20.0,2.0,1.0,0.0
Germany,Smartwatch,2026-05-12,Electronics,3.0,1236.53,0.07,20.0,2.0,1.0,0.0
Germany,Smartwatch,2026-05-13,Electronics,0.0,1236.53,,20.0,2.0,0.0,0.0
Germany,Smartwatch,2026-05-14,Electronics,1.0,245.25,0.09,20.0,2.0,1.0,0.0
Germany,Smartwatch,2026-05-15,Electronics,0.0,245.25,,20.0,2.0,0.0,0.0
Germany,Smartwatch,2026-05-16,Electronics,0.0,245.25,,20.0,2.0,0.0,0.0
Germany,Smartwatch,2026-05-17,Electronics,0.0,245.25,,20.0,2.0,0.0,0.0
Germany,Smartwatch,2026-05-18,Electronics,3.0,1164.72,0.12,20.0,2.0,1.0,0.0
Germany,Smartwatch,2026-05-19,Electronics,0.0,1164.72,,20.0,2.0,0.0,0.0
Germany,Smartwatch,2026-05-20,Electronics,0.0,1164.72,,20.0,2.0,0.0,0.0
Germany,Smartwatch,2026-05-21,Electronics,0.0,1164.72,,20.0,2.0,0.0,0.0
Germany,Smartwatch,2026-05-22,Electronics,3.0,568.98,0.09,20.0,2.0,1.0,0.0
Germany,Smartwatch,2026-05-23,Electronics,0.0,568.98,,20.0,2.0,0.0,0.0
Germany,Smartwatch,2026-05-24,Electronics,0.0,568.98,,20.0,2.0,0.0,0.0
Germany,Smartwatch,2026-05-25,Electronics,4.0,1075.72,0.03,20.0,2.0,1.0,0.0
Germany,Smartwatch,2026-05-26,Electronics,0.0,1075.72,,20.0,2.0,0.0,0.0
Germany,Smartwatch,2026-05-27,Electronics,2.0,328.7,0.05,20.0,2.0,1.0,0.0
Germany,Smartwatch,2026-05-28,Electronics,3.0,976.71,0.09,20.0,2.0,1.0,0.0
Germany,Smartwatch,2026-05-29,Electronics,0.0,976.71,,20.0,2.0,0.0,0.0
Germany,Smartwatch,2026-05-30,Electronics,0.0,976.71,,20.0,2.0,0.0,0.0
Germany,Smartwatch,2026-05-31,Electronics,0.0,976.71,,20.0,2.0,0.0,0.0
Germany,Smartwatch,2026-06-01,Electronics,0.0,976.71,,20.0,2.0,0.0,0.0
Germany,Tennis Racket,2026-04-02,Sports,3.0,30.86,0.06,20.0,2.0,1.0,0.0
Germany,Tennis Racket,2026-04-03,Sports,0.0,30.86,,20.0,2.0,0.0,0.0
Germany,Tennis Racket,2026-04-04,Sports,0.0,30.86,,20.0,2.0,0.0,0.0
Germany,Tennis Racket,2026-04-05,Sports,3.0,67.81,0.11,20.0,2.0,1.0,0.0
Germany,Tennis Racket,2026-04-06,Sports,0.0,67.81,,20.0,2.0,0.0,0.0
Germany,Tennis Racket,2026-04-07,Sports,0.0,67.81,,20.0,2.0,0.0,0.0
Germany,Tennis Racket,2026-04-08,Sports,0.0,67.81,,20.0,2.0,0.0,0.0
Germany,Tennis Racket,2026-04-09,Sports,0.0,67.81,,20.0,2.0,0.0,0.0
Germany,Tennis Racket,2026-04-10,Sports,2.0,189.42,0.06,20.0,2.0,1.0,0.0
Germany,Tennis Racket,2026-04-11,Sports,0.0,189.42,,20.0,2.0,0.0,0.0
Germany,Tennis Racket,2026-04-12,Sports,0.0,189.42,,20.0,2.0,0.0,0.0
Germany,Tennis Racket,2026-04-13,Sports,3.0,34.67,0.08,20.0,2.0,1.0,0.0
Germany,Tennis Racket,2026-04-14,Sports,0.0,34.67,,20.0,2.0,0.0,0.0
Germany,Tennis Racket,2026-04-15,Sports,0.0,34.67,,20.0,2.0,0.0,0.0
Germany,Tennis Racket,2026-04-16,Sports,0.0,34.67,,20.0,2.0,0.0,0.0
Germany,Tennis Racket,2026-04-17,Sports,0.0,34.67,,20.0,2.0,0.0,0.0
Germany,Tennis Racket,2026-04-18,Sports,2.0,18.22,0.04,20.0,2.0,1.0,0.0
Germany,Tennis Racket,2026-04-19,Sports,0.0,18.22,,20.0,2.0,0.0,0.0
Germany,Tennis Racket,2026-04-20,Sports,0.0,18.22,,20.0,2.0,0.0,0.0
Germany,Tennis Racket,2026-04-21,Sports,0.0,18.22,,20.0,2.0,0.0,0.0
Germany,Tennis Racket,2026-04-22,Sports,0.0,18.22,,20.0,2.0,0.0,0.0
Germany,Tennis Racket,2026-04-23,Sports,3.0,36.18,0.07,20.0,2.0,1.0,0.0
Germany,Tennis Racket,2026-04-24,Sports,0.0,36.18,,20.0,2.0,0.0,0.0
Germany,Tennis Racket,2026-04-25,Sports,0.0,36.18,,20.0,2.0,0.0,0.0
Germany,Tennis Racket,2026-04-26,Sports,1.0,26.37,0.03,20.0,2.0,1.0,0.0
Germany,Tennis Racket,2026-04-27,Sports,0.0,26.37,,20.0,2.0,0.0,0.0
Germany,Tennis Racket,2026-04-28,Sports,0.0,26.37,,20.0,2.0,0.0,0.0
Germany,Tennis Racket,2026-04-29,Sports,0.0,26.37,,20.0,2.0,0.0,0.0
Germany,Tennis Racket,2026-04-30,Sports,0.0,26.37,,20.0,2.0,0.0,0.0
Germany,Tennis Racket,2026-05-01,Sports,0.0,26.37,,20.0,2.0,0.0,0.0
Germany,Tennis Racket,2026-05-02,Sports,0.0,26.37,,20.0,2.0,0.0,0.0
Germany,Tennis Racket,2026-05-03,Sports,2.0,42.0,0.04,20.0,2.0,1.0,0.0
Germany,Tennis Racket,2026-05-04,Sports,0.0,42.0,,20.0,2.0,0.0,0.0
Germany,Tennis Racket,2026-05-05,Sports,0.0,42.0,,20.0,2.0,0.0,0.0
Germany,Tennis Racket,2026-05-06,Sports,2.0,16.29,0.14,20.0,2.0,1.0,0.0
Germany,Tennis Racket,2026-05-07,Sports,0.0,16.29,,20.0,2.0,0.0,0.0
Germany,Tennis Racket,2026-05-08,Sports,0.0,16.29,,20.0,2.0,0.0,0.0
Germany,Tennis Racket,2026-05-09,Sports,0.0,16.29,,20.0,2.0,0.0,0.0
Germany,Tennis Racket,2026-05-10,Sports,0.0,16.29,,20.0,2.0,0.0,0.0
Germany,Tennis Racket,2026-05-11,Sports,3.0,152.65,0.06,20.0,2.0,1.0,0.0
